MWD03	5120	-14.00	415.50 	323.38 	5007564.65 	1266145.74 	SH-OFFSET
MWD03	5115	27.80	413.98 	321.86 	5007534.78 	1266130.95 	SH-OFFSET
MWD03	6114	28.40	413.73 	321.61 	5007535.34 	1266129.82 	TB
MWD03	5116	28.80	416.27 	324.15 	5007546.79 	1266124.29 	SH-OFFSET
MWD03	5114	28.80	414.05 	321.93 	5007529.28 	1266135.29 	SH-OFFSET
MWD03	6115	31.40	411.89 	319.77 	5007533.42 	1266127.56 	BB
MWD03	6116	36.10	411.89 	319.77 	5007530.93 	1266123.53 	SH
MWD03	6117	70.10	411.98 	319.86 	5007510.34 	1266096.38 	SH
MWD03	6118	80.50	412.39 	320.27 	5007504.29 	1266087.98 	SH
MWD03	6119	89.40	412.28 	320.16 	5007499.10 	1266080.75 	SH
MWD03	6120	89.70	411.96 	319.84 	5007498.82 	1266080.53 	SH
MWD03	6121	94.40	411.66 	319.54 	5007496.07 	1266076.74 	SH
MWD03	6122	96.80	412.15 	320.03 	5007494.88 	1266074.63 	SH
MWD03	6123	109.70	412.00 	319.88 	5007487.09 	1266064.36 	SH
MWD03	6124	132.70	411.89 	319.77 	5007473.44 	1266045.87 	SH
MWD03	6125	158.40	411.97 	319.85 	5007457.71 	1266025.50 	SH
MWD03	6126	161.90	411.80 	319.68 	5007455.67 	1266022.71 	WL
MWD03	6127	167.70	411.53 	319.41 	5007451.93 	1266018.26 	DP
MWD03	6128	176.70	411.42 	319.30 	5007446.24 	1266011.21 	DP
MWD03	6129	182.10	411.15 	319.03 	5007443.91 	1266006.23 	DP
MWD03	6130	186.50	411.23 	319.11 	5007440.76 	1266003.10 	DP
MWD03	6131	191.20	411.19 	319.07 	5007438.47 	1265999.02 	DP
MWD03	6132	197.10	411.39 	319.27 	5007435.03 	1265994.23 	DP
MWD03	6133	204.20	411.68 	319.56 	5007430.62 	1265988.59 	DP
MWD03	6134	213.90	411.61 	319.49 	5007424.73 	1265980.86 	DP
MWD03	6135	217.30	411.65 	319.53 	5007422.42 	1265978.40 	WL
MWD03	6136	223.40	411.66 	319.54 	5007419.26 	1265973.15 	SH
MWD03	6137	260.00	412.03 	319.91 	5007397.36 	1265943.84 	SH
MWD03	6138	279.70	411.69 	319.57 	5007385.34 	1265928.17 	SH
MWD03	6139	283.60	411.36 	319.24 	5007383.48 	1265924.72 	WL
MWD03	6140	285.00	411.18 	319.06 	5007382.39 	1265923.82 	DP
MWD03	6141	290.50	411.26 	319.14 	5007378.44 	1265919.85 	DP
MWD03	6142	291.20	411.31 	319.19 	5007378.78 	1265918.77 	WL
MWD03	6143	293.70	411.52 	319.40 	5007376.85 	1265917.08 	SH
MWD03	6144	297.50	411.22 	319.10 	5007374.46 	1265914.05 	WL
MWD03	6145	300.20	411.01 	318.89 	5007373.04 	1265911.85 	DP
MWD03	6146	303.60	411.08 	318.96 	5007371.20 	1265908.92 	DP
